Gene	L10.D8.Tox.WT5.Tim3n_S10	L12.D8.Tox.KO1.Tim3n_S12	L14.D8.Tox.KO2.Tim3n_S14	L16.D8.Tox.KO3.Tim3n_S1	L18.D8.Tox.KO4.Tim3n_S3	L20.D8.Tox.KO5.Tim3n_S5	L2.D8.Tox.WT1.Tim3n_S2	L4.D8.Tox.WT2.Tim3n_S4	L6.D8.Tox.WT3.Tim3n_S6	L8.D8.Tox.WT4.Tim3n_S8
Mterf4	231.773918847872	262.110141558254	202.34068762458	227.337088097273	231.026328687833	323.978113145332	293.015010502424	241.958459494612	271.400034713508	236.678211821741
Mtf1	597.226570973147	576.270523993324	706.943390095757	536.741921690242	630.779751361163	606.098588933385	646.693284897927	641.912181718915	542.800069427017	636.898020653354
Mtf2	1368.5240104586	1493.65601944721	1445.52853381182	1195.17050049479	1343.32724826914	1378.79057454874	1081.63744111246	880.259320922562	918.236784114036	1094.00186322753
Mtfmt	577.99222086129	673.864725637355	577.878342433987	671.634882677421	642.460857867851	779.389207592517	925.97321678305	644.620671937138	657.014250702285	606.424431148409
Mtfp1	91.3631630313187	77.1458927281385	99.0886494951649	64.1449045253717	55.8097310875103	70.3208307602271	33.1931066584777	64.1009351646173	85.9433443259443	80.2471190296889
Mtfr1	1133.86493909394	984.307233724081	1064.16213491446	847.090062702702	887.764094508304	904.96211966435	722.236217293083	817.964045903427	824.377605442281	856.307865088959
Mtfr1l	2318.70090598431	2207.48789432927	1836.88706543138	2242.24173612954	2424.47855049929	2218.45477993573	2991.95795880209	2650.70909356784	2640.49617106684	2346.46639188078
Mtfr2	320.251929362412	326.243474067188	408.844763883412	327.327674563294	377.689110382919	298.863530730965	219.761257876818	288.905623277149	339.250043391885	303.72010873262
Mtg1	464.509555201336	398.742023859897	419.669574332463	481.086783940287	412.732429902983	492.245815321589	352.533684510728	464.957487461661	467.034226402829	442.882834138536
Mtg2	550.102413199098	512.13719148439	468.797560216621	607.489978152049	556.799410152138	570.938173553272	913.382728050524	643.717841864397	635.528414620799	605.408644831577
Mthfd1	3467.95332516774	1829.19417938526	2458.06464966157	2029.05425932462	2153.21729939953	2018.37527336795	1769.53596186229	2268.81197279836	2301.24612767496	2455.15552778175
Mthfd1l	1253.11790978746	1063.31206362639	1395.56787020081	1372.51229535906	1852.10433167156	1162.80516578518	1079.34826134291	1209.79229747306	1310.63600097065	1347.94844243541
Mthfd2	1326.20844021251	1150.68211081248	1305.638675701	1591.35961668091	1504.26693791685	1533.66383277067	1475.37636147509	1214.30644783677	1243.91682577025	1387.56410879184
Mthfd2l	90.4014455257259	95.7352644698587	84.9331281387128	61.3149822668994	98.6404549453671	82.8781219674105	77.8321121647063	67.7122554555817	84.8125108479714	58.9156063762273
Mthfr	603.958593512296	432.202892994993	477.124337485122	426.374953609823	353.028996646577	200.079506567789	445.245465177511	762.89141146622	713.555924600932	1864.98367770264
Mthfs	94.2483155480972	137.561350888729	121.570948120118	94.330741949076	73.9803412090253	113.852773611796	93.8563705515576	74.0320659647693	106.298346929457	104.625990633645
Mthfsd	458.739250167779	517.714003006906	436.323128869466	465.050557808945	462.052657375667	627.027407612024	564.282813194121	687.053685355969	514.529232477693	493.672149980112
Mthfsl	362.567499608496	441.497578865853	367.210877540905	358.456819406489	415.328231348914	399.321860388432	392.594330477857	375.577310260293	323.418374700264	372.793578277163
Mtif2	778.029462024598	839.310134138664	792.709195961319	976.323179172936	916.317910413542	848.872885605598	932.8407560917	724.972548411095	945.376787585387	835.992138752329
Mtif3	347.180019519011	399.671492446983	360.549455726104	449.014331677602	638.567155698955	586.006923001892	579.162481696197	432.455604842982	547.323403338908	473.356423643482
Mtm1	365.452652125275	237.014489706932	398.01995343436	249.976466165051	186.897704107011	118.038537347524	186.56815121834	434.261264988464	315.502540354453	638.929593287017
Mtmr1	2238.8783530201	2275.33910118654	2830.27159356358	1947.92982124842	2812.55086666593	2300.495749156	3060.6333518886	2115.33086043237	2513.84282153387	1712.61573017792
Mtmr10	251.008268959728	164.515939914223	181.523744453327	145.269342601577	332.262585079131	210.962492280681	290.725830732873	337.658447205167	348.296711215669	269.183373960349
